,Tel,Price,Metrdist,N,lon,Bal,Kitsp,lat,Brick,Totsp,Walk,Dist,Livesp,Rooms,District,New,Nfloors,Floor
2302,1.0,3450000,10,2302,37.548865,1.0,"7,1",55.925023,1.0,31,0.0,1.2789578489114066,"23,5",1,0,,8,6
2303,1.0,3550000,14,2303,37.717726,,4,55.878511,1.0,23,0.0,1.2789578489114066,"14,6",1,0,0.0,5,5
2304,1.0,3600000,20,2304,37.639779,0.0,–,55.888952,1.0,"28,7",1.0,1.2789578489114066,18,1,0,0.0,6,4
2305,0.0,3950000,24,2305,37.639779,0.0,–,55.888952,1.0,33,1.0,1.2789578489114066,27,1,0,0.0,7,7
2306,,4061875,8,2306,37.597562,,"9,9",55.879981,1.0,"33,5",1.0,1.2789578489114066,"13,9",1,0,,20,20
2307,0.0,4200000,,2307,37.550217,1.0,"12,5",55.9203,,"40,1",,1.2789578489114066,17,1,0,0.0,9,4
2308,,4331000,8,2308,37.597261,1.0,10,55.880065,1.0,"35,5",1.0,1.2789578489114066,14,1,0,,17,4
2309,1.0,4350000,,2309,37.716576,,"7,5",55.873753,0.0,"35,2",,1.2789578489114066,"19,5",1,0,,4,1
2310,1.0,4400000,20,2310,37.715606,,6,55.870587,,33,0.0,1.2789578489114066,19,1,0,0.0,9,8
2311,1.0,4400000,9,2311,37.623784,1.0,9,55.850472,1.0,32,0.0,1.2789578489114066,17,1,0,,18,11
2312,1.0,4400000,15,2312,37.718588,,"3,4",55.879763,1.0,"23,3",0.0,1.2789578489114066,"15,5",1,0,0.0,5,1
2313,,4414000,5,2313,37.590693,,–,55.804072,1.0,"28,5",1.0,1.2789578489114066,15,1,0,,46,7
2314,,4443376,8,2314,37.597562,,"13,6",55.879981,1.0,"40,9",1.0,1.2789578489114066,"16,5",1,0,,20,13
2315,1.0,4446000,8,2315,37.597261,1.0,12,55.880065,1.0,"39,7",1.0,1.2789578489114066,"15,5",1,0,,20,4
2316,1.0,4475000,5,2316,37.690444,,"5,9",55.885999,,"32,6",0.0,1.2789578489114066,"18,9",1,0,0.0,9,1
2317,1.0,4500000,25,2317,37.667393,,"5,8",55.83525,,"30,1",1.0,1.2789578489114066,"18,4",1,0,0.0,5,1
2318,1.0,4500000,5,2318,37.669441,1.0,9,55.869142,1.0,38,1.0,1.2789578489114066,16,1,0,,17,15
2319,0.0,4500000,20,2319,37.639779,,10,55.888952,1.0,33,1.0,1.2789578489114066,20,1,0,0.0,6,4
2320,1.0,4500000,15,2320,37.715606,,"6,7",55.870587,0.0,"32,6",0.0,1.2789578489114066,"18,8",1,0,0.0,9,9
2321,,4530288,8,2321,37.597562,,"13,6",55.879981,1.0,"41,7",1.0,1.2789578489114066,"17,3",1,0,,20,18
2322,1.0,4550000,17,2322,37.647657,1.0,7,55.874981,0.0,33,1.0,1.2789578489114066,17,1,0,0.0,12,9
2323,1.0,4600000,10,2323,37.69401,,"6,6",55.87188,0.0,33,1.0,1.2789578489114066,"18,8",1,0,0.0,9,4
2324,,4600000,9,2324,37.590693,,–,55.804072,1.0,31,1.0,1.2789578489114066,18,1,0,,46,3
2325,1.0,13500000,6,2325,37.635116,,8,55.804617,,"51,3",1.0,1.2789578489114066,26,2,0,,9,6
2326,0.0,6800000,16,2326,37.587299,1.0,8,55.82933,1.0,40,0.0,1.2789578489114066,19,1,0,0.0,14,11
2327,1.0,16128900,12,2327,37.638054,,12,55.800473,1.0,"69,3",0.0,1.2789578489114066,41,2,0,,8,5
2328,,3127280,8,2328,37.597562,,–,55.879981,1.0,"24,8",1.0,1.2789578489114066,"17,4",1,0,,20,18
2329,1.0,3224000,8,2329,37.596489,1.0,6,55.879824,1.0,"24,8",1.0,1.2789578489114066,"11,4",1,0,0.0,20,17
2330,1.0,3450000,10,2330,37.548865,1.0,"7,1",55.925023,1.0,31,0.0,1.2789578489114066,"23,5",1,0,,8,6
2331,1.0,3550000,14,2331,37.717726,,4,55.878511,1.0,23,0.0,1.2789578489114066,"14,6",1,0,0.0,5,5
2332,1.0,3600000,20,2332,37.639779,0.0,–,55.888952,1.0,"28,7",1.0,1.2789578489114066,18,1,0,0.0,6,4
2333,0.0,3950000,24,2333,37.639779,0.0,–,55.888952,1.0,33,1.0,1.2789578489114066,27,1,0,0.0,7,7
2334,,4061875,8,2334,37.597562,,"9,9",55.879981,1.0,"33,5",1.0,1.2789578489114066,"13,9",1,0,,20,20
2335,0.0,4200000,,2335,37.550217,1.0,"12,5",55.9203,,"40,1",,1.2789578489114066,17,1,0,0.0,9,4
2336,,4331000,8,2336,37.597261,1.0,10,55.880065,1.0,"35,5",1.0,1.2789578489114066,14,1,0,,17,4
2337,1.0,4350000,,2337,37.716576,,"7,5",55.873753,0.0,"35,2",,1.2789578489114066,"19,5",1,0,,4,1
2338,1.0,4400000,20,2338,37.715606,,6,55.870587,,33,0.0,1.2789578489114066,19,1,0,0.0,9,8
2339,1.0,4400000,9,2339,37.623784,1.0,9,55.850472,1.0,32,0.0,1.2789578489114066,17,1,0,,18,11
2340,1.0,4400000,15,2340,37.718588,,"3,4",55.879763,1.0,"23,3",0.0,1.2789578489114066,"15,5",1,0,0.0,5,1
2341,,4414000,5,2341,37.590693,,–,55.804072,1.0,"28,5",1.0,1.2789578489114066,15,1,0,,46,7
2342,,4443376,8,2342,37.597562,,"13,6",55.879981,1.0,"40,9",1.0,1.2789578489114066,"16,5",1,0,,20,13
2343,1.0,4446000,8,2343,37.597261,1.0,12,55.880065,1.0,"39,7",1.0,1.2789578489114066,"15,5",1,0,,20,4
2344,1.0,4475000,5,2344,37.690444,,"5,9",55.885999,,"32,6",0.0,1.2789578489114066,"18,9",1,0,0.0,9,1
2345,1.0,4500000,25,2345,37.667393,,"5,8",55.83525,,"30,1",1.0,1.2789578489114066,"18,4",1,0,0.0,5,1
2346,1.0,4500000,5,2346,37.669441,1.0,9,55.869142,1.0,38,1.0,1.2789578489114066,16,1,0,,17,15
2347,0.0,4500000,20,2347,37.639779,,10,55.888952,1.0,33,1.0,1.2789578489114066,20,1,0,0.0,6,4
2348,1.0,4500000,15,2348,37.715606,,"6,7",55.870587,0.0,"32,6",0.0,1.2789578489114066,"18,8",1,0,0.0,9,9
2349,,4530288,8,2349,37.597562,,"13,6",55.879981,1.0,"41,7",1.0,1.2789578489114066,"17,3",1,0,,20,18
2350,1.0,4550000,17,2350,37.647657,1.0,7,55.874981,0.0,33,1.0,1.2789578489114066,17,1,0,0.0,12,9
2351,1.0,4600000,10,2351,37.69401,,"6,6",55.87188,0.0,33,1.0,1.2789578489114066,"18,8",1,0,0.0,9,4
2352,,4600000,9,2352,37.590693,,–,55.804072,1.0,31,1.0,1.2789578489114066,18,1,0,,46,3
2353,1.0,6361182,10,2353,37.590693,1.0,8,55.804072,1.0,"30,3",1.0,1.2789578489114066,15,1,0,,46,28
2354,1.0,7990000,12,2354,37.603433,1.0,10,55.894727,0.0,54,1.0,1.2789578489114066,32,2,0,0.0,12,10
2355,0.0,8963500,10,2355,37.647522,1.0,–,55.810835,1.0,"45,5",1.0,1.2789578489114066,–,1,0,0.0,22,1
2356,,3127280,8,2356,37.597562,,–,55.879981,1.0,"24,8",1.0,1.2789578489114066,"17,4",1,0,,20,18
2357,1.0,3224000,8,2357,37.596489,1.0,6,55.879824,1.0,"24,8",1.0,1.2789578489114066,"11,4",1,0,0.0,20,17
2358,1.0,3450000,10,2358,37.548865,1.0,"7,1",55.925023,1.0,31,0.0,1.2789578489114066,"23,5",1,0,,8,6
2359,1.0,3550000,14,2359,37.717726,,4,55.878511,1.0,23,0.0,1.2789578489114066,"14,6",1,0,0.0,5,5
2360,1.0,3600000,20,2360,37.639779,0.0,–,55.888952,1.0,"28,7",1.0,1.2789578489114066,18,1,0,0.0,6,4
2361,0.0,3950000,24,2361,37.639779,0.0,–,55.888952,1.0,33,1.0,1.2789578489114066,27,1,0,0.0,7,7
2362,,4061875,8,2362,37.597562,,"9,9",55.879981,1.0,"33,5",1.0,1.2789578489114066,"13,9",1,0,,20,20
2363,0.0,4200000,,2363,37.550217,1.0,"12,5",55.9203,,"40,1",,1.2789578489114066,17,1,0,0.0,9,4
2364,,4331000,8,2364,37.597261,1.0,10,55.880065,1.0,"35,5",1.0,1.2789578489114066,14,1,0,,17,4
2365,1.0,4350000,,2365,37.716576,,"7,5",55.873753,0.0,"35,2",,1.2789578489114066,"19,5",1,0,,4,1
2366,1.0,4400000,20,2366,37.715606,,6,55.870587,,33,0.0,1.2789578489114066,19,1,0,0.0,9,8
2367,1.0,4400000,9,2367,37.623784,1.0,9,55.850472,1.0,32,0.0,1.2789578489114066,17,1,0,,18,11
2368,1.0,4400000,15,2368,37.718588,,"3,4",55.879763,1.0,"23,3",0.0,1.2789578489114066,"15,5",1,0,0.0,5,1
2369,,4414000,5,2369,37.590693,,–,55.804072,1.0,"28,5",1.0,1.2789578489114066,15,1,0,,46,7
2370,,4443376,8,2370,37.597562,,"13,6",55.879981,1.0,"40,9",1.0,1.2789578489114066,"16,5",1,0,,20,13
2371,1.0,4446000,8,2371,37.597261,1.0,12,55.880065,1.0,"39,7",1.0,1.2789578489114066,"15,5",1,0,,20,4
2372,1.0,4475000,5,2372,37.690444,,"5,9",55.885999,,"32,6",0.0,1.2789578489114066,"18,9",1,0,0.0,9,1
2373,1.0,4500000,25,2373,37.667393,,"5,8",55.83525,,"30,1",1.0,1.2789578489114066,"18,4",1,0,0.0,5,1
2374,1.0,4500000,5,2374,37.669441,1.0,9,55.869142,1.0,38,1.0,1.2789578489114066,16,1,0,,17,15
2375,0.0,4500000,20,2375,37.639779,,10,55.888952,1.0,33,1.0,1.2789578489114066,20,1,0,0.0,6,4
2376,1.0,4500000,15,2376,37.715606,,"6,7",55.870587,0.0,"32,6",0.0,1.2789578489114066,"18,8",1,0,0.0,9,9
2377,,4530288,8,2377,37.597562,,"13,6",55.879981,1.0,"41,7",1.0,1.2789578489114066,"17,3",1,0,,20,18
2378,1.0,4550000,17,2378,37.647657,1.0,7,55.874981,0.0,33,1.0,1.2789578489114066,17,1,0,0.0,12,9
2379,1.0,4600000,10,2379,37.69401,,"6,6",55.87188,0.0,33,1.0,1.2789578489114066,"18,8",1,0,0.0,9,4
2380,,4600000,9,2380,37.590693,,–,55.804072,1.0,31,1.0,1.2789578489114066,18,1,0,,46,3
2381,0.0,5200000,5,2381,37.609784,0.0,7,55.887513,0.0,33,0.0,1.2789578489114066,19,1,0,0.0,9,4
2382,1.0,9269000,7,2382,37.591081,1.0,"18,4",55.889114,1.0,"59,8",1.0,1.2789578489114066,"27,8",2,0,,15,4
2383,1.0,8779974,15,2383,37.684748,,13,55.867112,1.0,"44,6",1.0,1.2789578489114066,18,1,0,,23,13
2384,,3127280,8,2384,37.597562,,–,55.879981,1.0,"24,8",1.0,1.2789578489114066,"17,4",1,0,,20,18
2385,1.0,3224000,8,2385,37.596489,1.0,6,55.879824,1.0,"24,8",1.0,1.2789578489114066,"11,4",1,0,0.0,20,17
2386,1.0,3450000,10,2386,37.548865,1.0,"7,1",55.925023,1.0,31,0.0,1.2789578489114066,"23,5",1,0,,8,6
2387,1.0,3550000,14,2387,37.717726,,4,55.878511,1.0,23,0.0,1.2789578489114066,"14,6",1,0,0.0,5,5
2388,1.0,3600000,20,2388,37.639779,0.0,–,55.888952,1.0,"28,7",1.0,1.2789578489114066,18,1,0,0.0,6,4
2389,0.0,3950000,24,2389,37.639779,0.0,–,55.888952,1.0,33,1.0,1.2789578489114066,27,1,0,0.0,7,7
2390,,4061875,8,2390,37.597562,,"9,9",55.879981,1.0,"33,5",1.0,1.2789578489114066,"13,9",1,0,,20,20
2391,0.0,4200000,,2391,37.550217,1.0,"12,5",55.9203,,"40,1",,1.2789578489114066,17,1,0,0.0,9,4
2392,,4331000,8,2392,37.597261,1.0,10,55.880065,1.0,"35,5",1.0,1.2789578489114066,14,1,0,,17,4
2393,1.0,4350000,,2393,37.716576,,"7,5",55.873753,0.0,"35,2",,1.2789578489114066,"19,5",1,0,,4,1
2394,1.0,4400000,20,2394,37.715606,,6,55.870587,,33,0.0,1.2789578489114066,19,1,0,0.0,9,8
2395,1.0,4400000,9,2395,37.623784,1.0,9,55.850472,1.0,32,0.0,1.2789578489114066,17,1,0,,18,11
2396,1.0,4400000,15,2396,37.718588,,"3,4",55.879763,1.0,"23,3",0.0,1.2789578489114066,"15,5",1,0,0.0,5,1
2397,,4414000,5,2397,37.590693,,–,55.804072,1.0,"28,5",1.0,1.2789578489114066,15,1,0,,46,7
2398,,4443376,8,2398,37.597562,,"13,6",55.879981,1.0,"40,9",1.0,1.2789578489114066,"16,5",1,0,,20,13
2399,1.0,4446000,8,2399,37.597261,1.0,12,55.880065,1.0,"39,7",1.0,1.2789578489114066,"15,5",1,0,,20,4
2400,1.0,4475000,5,2400,37.690444,,"5,9",55.885999,,"32,6",0.0,1.2789578489114066,"18,9",1,0,0.0,9,1
2401,1.0,4500000,25,2401,37.667393,,"5,8",55.83525,,"30,1",1.0,1.2789578489114066,"18,4",1,0,0.0,5,1
2402,1.0,4500000,5,2402,37.669441,1.0,9,55.869142,1.0,38,1.0,1.2789578489114066,16,1,0,,17,15
2403,0.0,4500000,20,2403,37.639779,,10,55.888952,1.0,33,1.0,1.2789578489114066,20,1,0,0.0,6,4
2404,1.0,4500000,15,2404,37.715606,,"6,7",55.870587,0.0,"32,6",0.0,1.2789578489114066,"18,8",1,0,0.0,9,9
2405,,4530288,8,2405,37.597562,,"13,6",55.879981,1.0,"41,7",1.0,1.2789578489114066,"17,3",1,0,,20,18
2406,1.0,4550000,17,2406,37.647657,1.0,7,55.874981,0.0,33,1.0,1.2789578489114066,17,1,0,0.0,12,9
2407,1.0,4600000,10,2407,37.69401,,"6,6",55.87188,0.0,33,1.0,1.2789578489114066,"18,8",1,0,0.0,9,4
2408,,4600000,9,2408,37.590693,,–,55.804072,1.0,31,1.0,1.2789578489114066,18,1,0,,46,3
2409,1.0,8963500,10,2409,37.648183,1.0,–,55.811765,1.0,"45,5",1.0,1.2789578489114066,–,1,0,,22,1
2410,0.0,5200000,5,2410,37.609784,0.0,7,55.887513,0.0,33,0.0,1.2789578489114066,19,1,0,0.0,9,4
2411,1.0,4790000,10,2411,37.689536,,7,55.88308,0.0,34,0.0,1.2789578489114066,19,1,0,,9,7
2412,,3127280,8,2412,37.597562,,–,55.879981,1.0,"24,8",1.0,1.2789578489114066,"17,4",1,0,,20,18
2413,1.0,3224000,8,2413,37.596489,1.0,6,55.879824,1.0,"24,8",1.0,1.2789578489114066,"11,4",1,0,0.0,20,17
2414,1.0,3450000,10,2414,37.548865,1.0,"7,1",55.925023,1.0,31,0.0,1.2789578489114066,"23,5",1,0,,8,6
2415,1.0,3550000,14,2415,37.717726,,4,55.878511,1.0,23,0.0,1.2789578489114066,"14,6",1,0,0.0,5,5
2416,1.0,3600000,20,2416,37.639779,0.0,–,55.888952,1.0,"28,7",1.0,1.2789578489114066,18,1,0,0.0,6,4
2417,0.0,3950000,24,2417,37.639779,0.0,–,55.888952,1.0,33,1.0,1.2789578489114066,27,1,0,0.0,7,7
2418,,4061875,8,2418,37.597562,,"9,9",55.879981,1.0,"33,5",1.0,1.2789578489114066,"13,9",1,0,,20,20
2419,0.0,4200000,,2419,37.550217,1.0,"12,5",55.9203,,"40,1",,1.2789578489114066,17,1,0,0.0,9,4
2420,,4331000,8,2420,37.597261,1.0,10,55.880065,1.0,"35,5",1.0,1.2789578489114066,14,1,0,,17,4
2421,1.0,4350000,,2421,37.716576,,"7,5",55.873753,0.0,"35,2",,1.2789578489114066,"19,5",1,0,,4,1
2422,1.0,4400000,20,2422,37.715606,,6,55.870587,,33,0.0,1.2789578489114066,19,1,0,0.0,9,8
2423,1.0,4400000,9,2423,37.623784,1.0,9,55.850472,1.0,32,0.0,1.2789578489114066,17,1,0,,18,11
2424,1.0,4400000,15,2424,37.718588,,"3,4",55.879763,1.0,"23,3",0.0,1.2789578489114066,"15,5",1,0,0.0,5,1
2425,,4414000,5,2425,37.590693,,–,55.804072,1.0,"28,5",1.0,1.2789578489114066,15,1,0,,46,7
2426,,4443376,8,2426,37.597562,,"13,6",55.879981,1.0,"40,9",1.0,1.2789578489114066,"16,5",1,0,,20,13
2427,1.0,4446000,8,2427,37.597261,1.0,12,55.880065,1.0,"39,7",1.0,1.2789578489114066,"15,5",1,0,,20,4
2428,1.0,4475000,5,2428,37.690444,,"5,9",55.885999,,"32,6",0.0,1.2789578489114066,"18,9",1,0,0.0,9,1
2429,1.0,4500000,25,2429,37.667393,,"5,8",55.83525,,"30,1",1.0,1.2789578489114066,"18,4",1,0,0.0,5,1
2430,1.0,4500000,5,2430,37.669441,1.0,9,55.869142,1.0,38,1.0,1.2789578489114066,16,1,0,,17,15
2431,0.0,4500000,20,2431,37.639779,,10,55.888952,1.0,33,1.0,1.2789578489114066,20,1,0,0.0,6,4
2432,1.0,4500000,15,2432,37.715606,,"6,7",55.870587,0.0,"32,6",0.0,1.2789578489114066,"18,8",1,0,0.0,9,9
2433,,4530288,8,2433,37.597562,,"13,6",55.879981,1.0,"41,7",1.0,1.2789578489114066,"17,3",1,0,,20,18
2434,1.0,4550000,17,2434,37.647657,1.0,7,55.874981,0.0,33,1.0,1.2789578489114066,17,1,0,0.0,12,9
2435,1.0,4600000,10,2435,37.69401,,"6,6",55.87188,0.0,33,1.0,1.2789578489114066,"18,8",1,0,0.0,9,4
2436,,4600000,9,2436,37.590693,,–,55.804072,1.0,31,1.0,1.2789578489114066,18,1,0,,46,3
2437,,11950000,,2437,37.702769,,13,55.820132,1.0,"44,2",,1.2789578489114066,"15,1",1,0,0.0,16,3
2438,1.0,18600000,10,2438,37.694675,1.0,"12,3",55.784435,0.0,62,1.0,1.2789578489114066,"34,6",2,0,,21,6
2439,1.0,9850000,7,2439,37.773942,1.0,9,55.790297,0.0,52,1.0,1.2789578489114066,32,2,0,0.0,16,7
2440,1.0,3050000,15,2440,37.727427,1.0,2,55.766734,1.0,13,1.0,1.2789578489114066,9,1,0,0.0,5,5
2441,1.0,3300000,5,2441,37.800299,,1,55.807107,1.0,"13,3",1.0,1.2789578489114066,9,1,0,0.0,5,3
2442,0.0,3600000,10,2442,37.796813,0.0,–,55.724738,1.0,16,0.0,1.2789578489114066,14,1,0,0.0,3,1
2443,1.0,3600000,12,2443,37.818957,,2,55.790879,1.0,15,1.0,1.2789578489114066,13,1,0,0.0,6,5
2444,1.0,3800000,15,2444,37.760081,,4,55.744505,1.0,"24,5",1.0,1.2789578489114066,17,1,0,0.0,5,5
2445,1.0,3950000,15,2445,37.7782,,"4,5",55.803555,1.0,27,1.0,1.2789578489114066,19,1,0,0.0,5,5
2446,1.0,3990000,5,2446,37.865578,1.0,10,55.729569,1.0,49,0.0,1.2789578489114066,22,1,0,,25,22
2447,1.0,4000000,18,2447,37.820151,,7,55.741835,0.0,"38,2",1.0,1.2789578489114066,24,2,0,0.0,14,1
2448,1.0,4100000,10,2448,37.857414,,"6,5",55.713086,,46,0.0,1.2789578489114066,32,2,0,0.0,2,1
2449,1.0,4100000,12,2449,37.760081,,4,55.744505,0.0,24,1.0,1.2789578489114066,16,1,0,,5,5
2450,1.0,4100000,15,2450,37.760081,,4,55.744505,1.0,24,1.0,1.2789578489114066,16,1,0,0.0,5,5
2451,1.0,4150000,14,2451,37.787031,,"4,5",55.742919,,24,1.0,1.2789578489114066,14,1,0,0.0,5,5
2452,1.0,4200000,10,2452,37.827401,1.0,9,55.770552,,36,0.0,1.2789578489114066,18,1,0,0.0,10,2
2453,1.0,4300000,23,2453,37.762327,1.0,6,55.745488,0.0,31,1.0,1.2789578489114066,19,1,0,0.0,5,5
2454,1.0,4300000,18,2454,37.713135,,4,55.820319,1.0,25,1.0,1.2789578489114066,14,1,0,0.0,5,1
2455,1.0,4300000,10,2455,37.774373,,"5,7",55.755373,1.0,"28,4",1.0,1.2789578489114066,17,1,0,0.0,5,1
2456,1.0,4350000,15,2456,37.805545,,7,55.722968,0.0,33,1.0,1.2789578489114066,19,1,0,0.0,9,8
2457,1.0,4400000,29,2457,37.825137,1.0,6,55.818923,1.0,33,1.0,1.2789578489114066,"19,4",1,0,0.0,9,5
2458,0.0,4400000,5,2458,37.760252,1.0,6,55.82845,0.0,32,0.0,1.2789578489114066,20,1,0,0.0,5,5
2459,1.0,4400000,10,2459,37.826574,,"9,3",55.780041,0.0,40,0.0,1.2789578489114066,21,1,0,0.0,12,1
2460,1.0,4400000,10,2460,37.770861,1.0,6,55.806469,0.0,32,1.0,1.2789578489114066,21,1,0,0.0,5,5
2461,1.0,4400000,14,2461,37.784731,,6,55.805993,0.0,"31,7",1.0,1.2789578489114066,"21,4",1,0,0.0,9,1
2462,1.0,4450000,10,2462,37.81531,1.0,7,55.827277,0.0,"34,7",0.0,1.2789578489114066,"20,9",1,0,0.0,9,9
2463,,4490000,19,2463,37.8343,,6,55.750976,0.0,27,1.0,1.2789578489114066,15,1,0,0.0,9,4
2464,1.0,4500000,15,2464,37.81239,1.0,10,55.825603,,"35,1",1.0,1.2789578489114066,20,1,0,0.0,14,14
2465,1.0,10490000,,2465,37.736949,1.0,13,55.785508,1.0,"42,4",,1.2789578489114066,18,1,0,0.0,14,11
2466,1.0,13950000,3,2466,37.708922,1.0,9,55.782309,1.0,55,1.0,1.2789578489114066,"36,4",2,0,0.0,12,12
2467,1.0,10500000,21,2467,37.821077,1.0,"13,9",55.795666,0.0,63,1.0,1.2789578489114066,34,2,0,0.0,17,4
2468,1.0,3050000,15,2468,37.727427,1.0,2,55.766734,1.0,13,1.0,1.2789578489114066,9,1,0,0.0,5,5
2469,1.0,3300000,5,2469,37.800299,,1,55.807107,1.0,"13,3",1.0,1.2789578489114066,9,1,0,0.0,5,3
2470,0.0,3600000,10,2470,37.796813,0.0,–,55.724738,1.0,16,0.0,1.2789578489114066,14,1,0,0.0,3,1
2471,1.0,3600000,12,2471,37.818957,,2,55.790879,1.0,15,1.0,1.2789578489114066,13,1,0,0.0,6,5
2472,1.0,3800000,15,2472,37.760081,,4,55.744505,1.0,"24,5",1.0,1.2789578489114066,17,1,0,0.0,5,5
2473,1.0,3950000,15,2473,37.7782,,"4,5",55.803555,1.0,27,1.0,1.2789578489114066,19,1,0,0.0,5,5
2474,1.0,3990000,5,2474,37.865578,1.0,10,55.729569,1.0,49,0.0,1.2789578489114066,22,1,0,,25,22
2475,1.0,4000000,18,2475,37.820151,,7,55.741835,0.0,"38,2",1.0,1.2789578489114066,24,2,0,0.0,14,1
2476,1.0,4100000,10,2476,37.857414,,"6,5",55.713086,,46,0.0,1.2789578489114066,32,2,0,0.0,2,1
2477,1.0,4100000,12,2477,37.760081,,4,55.744505,0.0,24,1.0,1.2789578489114066,16,1,0,,5,5
2478,1.0,4100000,15,2478,37.760081,,4,55.744505,1.0,24,1.0,1.2789578489114066,16,1,0,0.0,5,5
2479,1.0,4150000,14,2479,37.787031,,"4,5",55.742919,,24,1.0,1.2789578489114066,14,1,0,0.0,5,5
2480,1.0,4200000,10,2480,37.827401,1.0,9,55.770552,,36,0.0,1.2789578489114066,18,1,0,0.0,10,2
2481,1.0,4300000,23,2481,37.762327,1.0,6,55.745488,0.0,31,1.0,1.2789578489114066,19,1,0,0.0,5,5
2482,1.0,4300000,18,2482,37.713135,,4,55.820319,1.0,25,1.0,1.2789578489114066,14,1,0,0.0,5,1
2483,1.0,4300000,10,2483,37.774373,,"5,7",55.755373,1.0,"28,4",1.0,1.2789578489114066,17,1,0,0.0,5,1
2484,1.0,4350000,15,2484,37.805545,,7,55.722968,0.0,33,1.0,1.2789578489114066,19,1,0,0.0,9,8
2485,1.0,4400000,29,2485,37.825137,1.0,6,55.818923,1.0,33,1.0,1.2789578489114066,"19,4",1,0,0.0,9,5
2486,0.0,4400000,5,2486,37.760252,1.0,6,55.82845,0.0,32,0.0,1.2789578489114066,20,1,0,0.0,5,5
2487,1.0,4400000,10,2487,37.826574,,"9,3",55.780041,0.0,40,0.0,1.2789578489114066,21,1,0,0.0,12,1
2488,1.0,4400000,10,2488,37.770861,1.0,6,55.806469,0.0,32,1.0,1.2789578489114066,21,1,0,0.0,5,5
2489,1.0,4400000,14,2489,37.784731,,6,55.805993,0.0,"31,7",1.0,1.2789578489114066,"21,4",1,0,0.0,9,1
2490,1.0,4450000,10,2490,37.81531,1.0,7,55.827277,0.0,"34,7",0.0,1.2789578489114066,"20,9",1,0,0.0,9,9
2491,,4490000,19,2491,37.8343,,6,55.750976,0.0,27,1.0,1.2789578489114066,15,1,0,0.0,9,4
2492,1.0,4500000,15,2492,37.81239,1.0,10,55.825603,,"35,1",1.0,1.2789578489114066,20,1,0,0.0,14,14
2493,1.0,13800000,10,2493,37.702158,1.0,"13,6",55.81648,1.0,59,0.0,1.2789578489114066,19,1,0,,17,16
2494,1.0,4400000,26,2494,37.765525,1.0,"5,6",55.739787,0.0,31,1.0,1.2789578489114066,18,1,0,0.0,5,2
2495,1.0,9400000,8,2495,37.791298,1.0,9,55.812712,0.0,55,1.0,1.2789578489114066,33,2,0,,18,17
2496,1.0,3050000,15,2496,37.727427,1.0,2,55.766734,1.0,13,1.0,1.2789578489114066,9,1,0,0.0,5,5
2497,1.0,3300000,5,2497,37.800299,,1,55.807107,1.0,"13,3",1.0,1.2789578489114066,9,1,0,0.0,5,3
2498,0.0,3600000,10,2498,37.796813,0.0,–,55.724738,1.0,16,0.0,1.2789578489114066,14,1,0,0.0,3,1
2499,1.0,3600000,12,2499,37.818957,,2,55.790879,1.0,15,1.0,1.2789578489114066,13,1,0,0.0,6,5
2500,1.0,3800000,15,2500,37.760081,,4,55.744505,1.0,"24,5",1.0,1.2789578489114066,17,1,0,0.0,5,5
2501,1.0,3950000,15,2501,37.7782,,"4,5",55.803555,1.0,27,1.0,1.2789578489114066,19,1,0,0.0,5,5
2502,1.0,3990000,5,2502,37.865578,1.0,10,55.729569,1.0,49,0.0,1.2789578489114066,22,1,0,,25,22
2503,1.0,4000000,18,2503,37.820151,,7,55.741835,0.0,"38,2",1.0,1.2789578489114066,24,2,0,0.0,14,1
2504,1.0,4100000,10,2504,37.857414,,"6,5",55.713086,,46,0.0,1.2789578489114066,32,2,0,0.0,2,1
2505,1.0,4100000,12,2505,37.760081,,4,55.744505,0.0,24,1.0,1.2789578489114066,16,1,0,,5,5
2506,1.0,4100000,15,2506,37.760081,,4,55.744505,1.0,24,1.0,1.2789578489114066,16,1,0,0.0,5,5
2507,1.0,4150000,14,2507,37.787031,,"4,5",55.742919,,24,1.0,1.2789578489114066,14,1,0,0.0,5,5
2508,1.0,4200000,10,2508,37.827401,1.0,9,55.770552,,36,0.0,1.2789578489114066,18,1,0,0.0,10,2
